Rank,Locid,RO,ST,City,Airport Name,Svc Lvl,Hub,CY 06 Scheduled Boardings,CY 06 Unscheduled Boardings,CY 06 Total  Boardings
1674.0,MVL,NE,VT,Morrisville,Morrisville-Stowe State,GA,-,0.0,7.0,7.0
1916.0,VSF,NE,VT,Springfield,Hartness State (Springfield),GA,-,0.0,4.0,4.0
2018.0,6B0,NE,VT,Middlebury,Middlebury State,GA,-,0.0,2.0,2.0
18.0,SEA,NM,WA,Seattle,Seattle-Tacoma International,P,L,14674187.0,29741.0,14703928.0
73.0,GEG,NM,WA,Spokane,Spokane International,P,S,1601368.0,3701.0,1605069.0
163.0,PSC,NM,WA,Pasco,Tri-Cities,P,N,225300.0,1675.0,226975.0
203.0,BLI,NM,WA,Bellingham,Bellingham International,P,N,129966.0,5163.0,135129.0
253.0,YKM,NM,WA,Yakima,Yakima Air Terminal/McAllister Field,P,N,55826.0,1383.0,57209.0
275.0,EAT,NM,WA,East Wenatchee,Pangborn Memorial,P,N,40200.0,110.0,40310.0
289.0,S60,NM,WA,Kenmore,Kenmore Air Harbor Inc,GA,-,32732.0,2761.0,35493.0
300.0,BFI,NM,WA,Seattle,Boeing Field/King County International,P,N,26291.0,5127.0,31418.0
306.0,ALW,NM,WA,Walla Walla,Walla Walla Regional,P,N,28303.0,107.0,28410.0
323.0,PUW,NM,WA,Pullman,Pullman/Moscow Regional,P,N,22270.0,1568.0,23838.0
325.0,FHR,NM,WA,Friday Harbor,Friday Harbor,P,N,22361.0,956.0,23317.0
349.0,CLM,NM,WA,Port Angeles,William R Fairchild International,P,N,15693.0,173.0,15866.0
371.0,TCM,NM,WA,Tacoma,McChord AFB,GA,-,0.0,13505.0,13505.0
470.0,MWH,NM,WA,Moses Lake,Grant County International,CS,-,2522.0,2444.0,4966.0
507.0,OKH,NM,WA,Oak Harbor,Wes Lupien,GA,-,3699.0,51.0,3750.0
536.0,ORS,NM,WA,Eastsound,Orcas Island,CS,-,3028.0,94.0,3122.0
656.0,74S,NM,WA,Anacortes,Anacortes,GA,-,1404.0,0.0,1404.0
668.0,NUW,NM,WA,Oak Harbor,Whidbey Island NAS /Ault Field/,GA,-,0.0,1275.0,1275.0
761.0,PAE,NM,WA,Everett,Snohomish County (Paine Field),GA,-,0.0,488.0,488.0
810.0,SKA,NM,WA,Spokane,Fairchild AFB,GA,-,0.0,332.0,332.0
878.0,RLD,NM,WA,Richland,Richland,GA,-,0.0,188.0,188.0
914.0,SFF,NM,WA,Spokane,Felts Field,GA,-,0.0,147.0,147.0
921.0,2S0,NM,WA,Twisp,Twisp Municipal,GA,-,0.0,142.0,142.0
931.0,TIW,NM,WA,Tacoma,Tacoma Narrows,GA,-,0.0,135.0,135.0
938.0,S10,NM,WA,Chelan,Lake Chelan,GA,-,0.0,129.0,129.0
959.0,RNT,NM,WA,Renton,Renton Municipal,GA,-,0.0,114.0,114.0
1042.0,OMK,NM,WA,Omak,Omak,GA,-,0.0,69.0,69.0
1116.0,S40,NM,WA,Prosser,Prosser,GA,-,0.0,49.0,49.0
1298.0,ELN,NM,WA,Ellensburg,Bowers Field,GA,-,0.0,22.0,22.0
1324.0,WA76,NM,WA,Paterson,Columbia Crest Winery,GA,-,0.0,20.0,20.0
1332.0,BVS,NM,WA,Burlington,Skagit Regional,GA,-,0.0,19.0,19.0
1353.0,S97,NM,WA,Brewster,Anderson Field,GA,-,0.0,18.0,18.0
1354.0,W01,NM,WA,Tonasket,Tonasket Municipal,GA,-,0.0,18.0,18.0
1393.0,PWT,NM,WA,Bremerton,Bremerton National,GA,-,0.0,16.0,16.0
1374.0,1S5,NM,WA,Sunnyside,Sunnyside Municipal,GA,-,0.0,16.0,16.0
1462.0,S70,NM,WA,Othello,Othello Municipal,GA,-,0.0,13.0,13.0
1489.0,VUO,NM,WA,Vancouver,Pearson Field,GA,-,0.0,12.0,12.0
1594.0,S52,NM,WA,Winthrop,Methow Valley State,GA,-,0.0,9.0,9.0
1608.0,4W6,NM,WA,Blaine,Blaine Municipal,GA,-,0.0,8.0,8.0
1635.0,OLM,NM,WA,Olympia,Olympia,GA,-,0.0,8.0,8.0
1610.0,80T,NM,WA,Quincy,Quincy Municipal,GA,-,0.0,8.0,8.0
1648.0,WA09,NM,WA,Roche Harbor,Roche Harbor,GA,-,0.0,8.0,8.0
1650.0,0S7,NM,WA,Oroville,Dorothy Scott,GA,-,0.0,7.0,7.0
1771.0,DEW,NM,WA,Deer Park,Deer Park,GA,-,0.0,5.0,5.0
1826.0,W12,NM,WA,Mazama,Lost River Resort,GA,-,0.0,5.0,5.0
1808.0,R49,NM,WA,Republic,Ferry County,GA,-,0.0,5.0,5.0
1748.0,2S8,NM,WA,Wilbur,Wilbur,GA,-,0.0,5.0,5.0
1852.0,AWO,NM,WA,Arlington,Arlington Municipal,GA,-,0.0,4.0,4.0
1905.0,S50,NM,WA,Auburn,Auburn Municipal,GA,-,0.0,4.0,4.0
2036.0,CLS,NM,WA,Chehalis,Chehalis-Centralia,GA,-,0.0,2.0,2.0
2087.0,S20,NM,WA,Goldendale,Goldendale,GA,-,0.0,2.0,2.0
2104.0,1S9,NM,WA,Chewelah,Sand Canyon,GA,-,0.0,1.0,1.0
2144.0,EPH,NM,WA,Ephrata,Ephrata Municipal,GA,-,0.0,1.0,1.0
2201.0,W39,NM,WA,Roche Harbor,Roche Harbor,GA,-,0.0,1.0,1.0
49.0,MKE,GL,WI,Milwaukee,General Mitchell International,P,M,3577734.0,52364.0,3630098.0
95.0,MSN,GL,WI,Madison,Dane County Regional-Truax Field,P,S,797389.0,6114.0,803503.0
125.0,GRB,GL,WI,Green Bay,Austin Straubel International,P,S,437793.0,6073.0,443866.0
152.0,ATW,GL,WI,Appleton,Outagamie County Regional,P,N,283381.0,1742.0,285123.0
191.0,CWA,GL,WI,Mosinee,Central Wisconsin,P,N,159113.0,2336.0,161449.0
207.0,LSE,GL,WI,La Crosse,La Crosse Municipal,P,N,117214.0,1433.0,118647.0
273.0,RHI,GL,WI,Rhinelander,Rhinelander-Oneida County,P,N,41654.0,60.0,41714.0
328.0,EAU,GL,WI,Eau Claire,Chippewa Valley Regional,P,N,22011.0,812.0,22823.0
437.0,VOK,GL,WI,Camp Douglas,Volk Field,GA,-,0.0,7067.0,7067.0
568.0,ETB,GL,WI,West Bend,West Bend Municipal,GA,-,0.0,2500.0,2500.0
779.0,FLD,GL,WI,Fond du Lac,Fond du Lac County,GA,-,0.0,442.0,442.0
802.0,C29,GL,WI,Middleton,Middleton Municipal - Morey Field,GA,-,0.0,351.0,351.0
818.0,SBM,GL,WI,Sheboygan,Sheboygan County Memorial,GA,-,0.0,297.0,297.0
903.0,EGV,GL,WI,Eagle River,Eagle River Union,GA,-,0.0,157.0,157.0
915.0,UES,GL,WI,Waukesha,Waukesha County,GA,-,0.0,146.0,146.0
975.0,MWC,GL,WI,Milwaukee,Lawrence J Timmerman,GA,-,0.0,104.0,104.0
1031.0,STE,GL,WI,Stevens Point,Stevens Point Municipal,GA,-,0.0,74.0,74.0
1039.0,RPD,GL,WI,Rice Lake,Rice Lake Regional - Carl's Field,GA,-,0.0,70.0,70.0
1085.0,AUW,GL,WI,Wausau,Wausau Downtown,GA,-,0.0,54.0,54.0
1144.0,OSH,GL,WI,Oshkosh,Wittman Regional,GA,-,0.0,43.0,43.0
1168.0,JVL,GL,WI,Janesville,Southern Wisconsin Regional,GA,-,0.0,39.0,39.0
1166.0,ARV,GL,WI,Minocqua-Woodruff,Lakeland/Noble F. Lee Memorial Field,GA,-,0.0,39.0,39.0
1179.0,MFI,GL,WI,Marshfield,Marshfield Municipal,GA,-,0.0,38.0,38.0
1191.0,ENW,GL,WI,Kenosha,Kenosha Regional,GA,-,0.0,35.0,35.0
1226.0,OVS,GL,WI,Boscobel,Boscobel,GA,-,0.0,30.0,30.0
1233.0,DLL,GL,WI,Baraboo,Baraboo Wisconsin Dells,GA,-,0.0,29.0,29.0
1292.0,Y72,GL,WI,Tomah,Bloyer Field,GA,-,0.0,23.0,23.0
1309.0,MTW,GL,WI,Manitowoc,Manitowoc County,GA,-,0.0,21.0,21.0
1352.0,RAC,GL,WI,Racine,John H Batten,GA,-,0.0,18.0,18.0
1351.0,PCZ,GL,WI,Waupaca,Waupaca Municipal,GA,-,0.0,18.0,18.0
1381.0,82C,GL,WI,New Lisbon,Mauston-New Lisbon Union,GA,-,0.0,16.0,16.0
1395.0,SUE,GL,WI,Sturgeon Bay,Door County Cherryland,GA,-,0.0,16.0,16.0
1407.0,HYR,GL,WI,Hayward,Sawyer County,GA,-,0.0,15.0,15.0
1418.0,PDC,GL,WI,Prairie du Chien,Prairie Du Chien Municipal,GA,-,0.0,15.0,15.0
1402.0,3WO,GL,WI,Shawano,Shawano Municipal,GA,-,0.0,15.0,15.0
1409.0,ISW,GL,WI,Wisconsin Rapids,Alexander Field South Wood County,GA,-,0.0,15.0,15.0
1433.0,MDZ,GL,WI,Medford,Taylor County,GA,-,0.0,14.0,14.0
1544.0,EFT,GL,WI,Monroe,Monroe Municipal,GA,-,0.0,10.0,10.0
1558.0,SUW,GL,WI,Superior,Richard I Bong,GA,-,0.0,10.0,10.0
1587.0,LNR,GL,WI,Lone Rock,Tri-County Regional,GA,-,0.0,9.0,9.0
1613.0,ASX,GL,WI,Ashland,John F Kennedy Memorial,GA,-,0.0,8.0,8.0
1683.0,UNU,GL,WI,Juneau,Dodge County,GA,-,0.0,7.0,7.0
1697.0,BUU,GL,WI,Burlington,Burlington Municipal,GA,-,0.0,6.0,6.0
1728.0,PBH,GL,WI,Phillips,Price County,GA,-,0.0,6.0,6.0
1750.0,3D2,GL,WI,Ephraim,Ephraim-Fish Creek,GA,-,0.0,5.0,5.0
1800.0,LUM,GL,WI,Menomonie,Menomonie Municipal-Score Field,GA,-,0.0,5.0,5.0
1811.0,RRL,GL,WI,Merrill,Merrill Municipal,GA,-,0.0,5.0,5.0
1810.0,RNH,GL,WI,New Richmond,New Richmond Regional,GA,-,0.0,5.0,5.0
1807.0,PVB,GL,WI,Platteville,Platteville Municipal,GA,-,0.0,5.0,5.0
1843.0,57C,GL,WI,East Troy,East Troy Municipal,GA,-,0.0,4.0,4.0
1878.0,LNL,GL,WI,Land O'Lakes,Kings Land O' Lakes,GA,-,0.0,4.0,4.0
1892.0,OEO,GL,WI,Osceola,L O Simenstad Municipal,GA,-,0.0,4.0,4.0
1904.0,RYV,GL,WI,Watertown,Watertown Municipal,GA,-,0.0,4.0,4.0
1937.0,C47,GL,WI,Portage,Portage Municipal,GA,-,0.0,3.0,3.0
2026.0,AIG,GL,WI,Antigo,Langlade County,GA,-,0.0,2.0,2.0
2001.0,3CU,GL,WI,Cable,Cable Union,GA,-,0.0,2.0,2.0
2098.0,Y23,GL,WI,Chetek,Chetek Municipal-Southworth,GA,-,0.0,2.0,2.0
2116.0,44C,GL,WI,Beloit,Beloit,GA,-,0.0,1.0,1.0
2130.0,BCK,GL,WI,Black River Falls,Black River Falls Area,GA,-,0.0,1.0,1.0
2172.0,MRJ,GL,WI,Mineral Point,Iowa County,GA,-,0.0,1.0,1.0
2135.0,C35,GL,WI,Reedsburg,Reedsburg Municipal,GA,-,0.0,1.0,1.0
2136.0,CMY,GL,WI,Sparta,Sparta/Fort McCoy,GA,-,0.0,1.0,1.0
765.0,AWK,WP,WK,Wake Island,Wake Island Airfield,GA,-,0.0,479.0,479.0
153.0,CRW,EA,WV,Charleston,Yeager,P,N,283277.0,882.0,284159.0
284.0,HTS,EA,WV,Huntington,Tri-State/Milton J. Ferguson Field,P,N,35712.0,1747.0,37459.0
367.0,LWB,EA,WV,Lewisburg,Greenbrier Valley,P,N,12857.0,854.0,13711.0
443.0,PKB,EA,WV,Parkersburg,Mid-Ohio Valley Regional,CS,-,6337.0,201.0,6538.0
460.0,CKB,EA,WV,Clarksburg,North Central West Virginia,CS,-,3836.0,1641.0,5477.0
480.0,MGW,EA,WV,Morgantown,Morgantown Municipal-Walter L. Bill Hart Field,CS,-,4675.0,59.0,4734.0
544.0,BKW,EA,WV,Beckley,Raleigh County Memorial,CS,-,2856.0,20.0,2876.0
614.0,BLF,EA,WV,Bluefield,Mercer County,GA,-,1800.0,33.0,1833.0
1152.0,HLG,EA,WV,Wheeling,Wheeling Ohio County,GA,-,0.0,41.0,41.0
1380.0,6L4,EA,WV,Logan,Logan County,GA,-,0.0,16.0,16.0
1516.0,MRB,EA,WV,Martinsburg,Eastern WV Regional/Shepherd Field,GA,-,0.0,11.0,11.0
1630.0,MPG,EA,WV,Moundsville,Marshall County,GA,-,0.0,8.0,8.0
2096.0,W22,EA,WV,Buckhannon,Upshur County Regional,GA,-,0.0,2.0,2.0
2009.0,4I0,EA,WV,Williamson,Mingo County,GA,-,0.0,2.0,2.0
2202.0,W99,EA,WV,Petersburg,Grant County,GA,-,0.0,1.0,1.0
156.0,JAC,NM,WY,Jackson,Jackson Hole,P,N,272760.0,1271.0,274031.0
231.0,CPR,NM,WY,Casper,Natrona County International,P,N,77200.0,1465.0,78665.0
305.0,COD,NM,WY,Cody,Yellowstone Regional,P,N,28470.0,89.0,28559.0
330.0,GCC,NM,WY,Gillette,Gillette-Campbell County,P,N,20897.0,979.0,21876.0
340.0,RKS,NM,WY,Rock Springs,Rock Springs-Sweetwater County,P,N,17693.0,742.0,18435.0
351.0,CYS,NM,WY,Cheyenne,Cheyenne Regional/Jerry Olson Field,P,N,14634.0,835.0,15469.0
360.0,RIW,NM,WY,Riverton,Riverton Regional,P,N,14178.0,6.0,14184.0
368.0,SHR,NM,WY,Sheridan,Sheridan County,P,N,13623.0,31.0,13654.0
394.0,LAR,NM,WY,Laramie,Laramie Regional,P,N,9206.0,1201.0,10407.0
561.0,WRL,NM,WY,Worland,Worland Municipal,CS,-,2616.0,0.0,2616.0
1048.0,PNA,NM,WY,Pinedale,Ralph Wenz Field,GA,-,0.0,68.0,68.0
1195.0,SAA,NM,WY,Saratoga,Shively Field,GA,-,0.0,35.0,35.0
1359.0,EMM,NM,WY,Kemmerer,Kemmerer Municipal,GA,-,0.0,17.0,17.0
1404.0,AFO,NM,WY,Afton,Afton Municipal,GA,-,0.0,15.0,15.0
1765.0,BPI,NM,WY,Big Piney,Miley Memorial Field,GA,-,0.0,5.0,5.0
1782.0,GEY,NM,WY,Greybull,South Big Horn County,GA,-,0.0,5.0,5.0
1855.0,BYG,NM,WY,Buffalo,Johnson County,GA,-,0.0,4.0,4.0
1846.0,9U4,NM,WY,Dixon,Dixon,GA,-,0.0,4.0,4.0
2086.0,RWL,NM,WY,Rawlins,Rawlins Municipal/Harvey Field,GA,-,0.0,2.0,2.0
